icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
a12709,1750887971.0,KMCO,1750898883,KEWR,UAL1557 ,6060.0,374.0,1067,2,0,5
a0a8df,1750879826.0,KLAX,1750898804,KEWR,UAL1950 ,1228.0,228.0,1049,9,2,5
a4c03c,1750897133.0,KEWR,1750898759,KEWR,405LP   ,5256.0,40.0,5654,9,0,5
a9d0fe,1750890326.0,KSAV,1750898728,KEWR,RPA3712 ,725.0,30.0,775,5,1,5
a80777,1750896936.0,KEWR,1750898655,KEWR,N6160Y  ,5501.0,32.0,6079,2,1,5
a495e9,1750885603.0,TJSJ,1750898630,KEWR,FFT3576 ,2672.0,378.0,1050,2,1,5
a91535,1750881633.0,KSEA,1750898518,KEWR,UAL2467 ,1753.0,50.0,341,28,4,5
a5fa9f,1750897474.0,KEWR,1750898427,KEWR,N4846   ,4924.0,55.0,5105,17,0,5
a83781,1750893228.0,KCLT,1750898398,KEWR,UAL723  ,3611.0,389.0,1166,9,0,5
39c912,1750871539.0,LFPO,1750898248,KEWR,FBU20J  ,2779.0,40.0,366,20,1,5
a1ad1f,1750897277.0,KEWR,1750898202,KEWR,N207MH  ,5623.0,47.0,5964,2,1,5
aa2b21,1750893608.0,KPIT,1750897934,KEWR,RPA3533 ,1559.0,143.0,1076,9,5,5
a4497f,1750895138.0,,1750897775,KEWR,UAL1526 ,,,1078,2,0,5
a2239c,1750896843.0,KEWR,1750897764,KEWR,N237MH  ,5676.0,47.0,6018,2,1,5
ac8588,1750892793.0,KDTW,1750897678,KEWR,DAL2567 ,3234.0,237.0,774,5,0,5
a8d3b4,1750871493.0,EGLL,1750897465,KEWR,UAL921  ,1590.0,188.0,1071,9,3,5
a5d623,1750890537.0,KATL,1750897374,KEWR,UAL2247 ,1295.0,53.0,1061,2,0,5
a441ab,1750894286.0,KBOS,1750897187,KEWR,UAL1308 ,795.0,6.0,1104,9,0,5
a2b157,1750886142.0,,1750897087,KEWR,UAL1560 ,,,1097,2,0,5
ab7da4,1750895080.0,KTEB,1750897035,KEWR,N84BL   ,11087.0,58.0,5994,5,2,5
a41e90,1750862986.0,KORD,1750896777,KEWR,UAL1270 ,1092.0,75.0,388,35,0,5
a6c756,1750892917.0,KORF,1750896569,KEWR,GJS4569 ,5437.0,563.0,306,13,1,5
a12778,1750880799.0,KLAS,1750896269,KEWR,UAL1298 ,1037.0,9.0,319,28,2,5
c01a13,1750889188.0,TXKF,1750896112,KEWR,WJA9146 ,955.0,80.0,1069,9,0,5
c067ae,1750890907.0,CYYZ,1750895985,KEWR,ACA1396 ,463.0,36.0,964,2,1,5
4b187a,1750866172.0,LSZH,1750895759,KEWR,SWR18P  ,853.0,20.0,1016,2,1,5
a43eea,1750879076.0,MMMX,1750895645,KEWR,UAL2252 ,623.0,119.0,1100,2,0,5
a92d6d,1750851657.0,RJTT,1750895504,KEWR,UAL130  ,1933.0,3.0,1046,2,0,5
a74541,1750890716.0,,1750895428,KEWR,GJS4450 ,,,757,5,0,5
c06358,1750890903.0,CYTZ,1750895316,KEWR,PTR2141 ,537.0,23.0,1472,24,1,5
a12734,1750885683.0,KPBI,1750895134,KEWR,UAL2374 ,7151.0,893.0,1593,32,1,5
ac1f61,1750891530.0,KBOS,1750894918,KEWR,RPA5718 ,1040.0,6.0,1280,9,0,5
a16e7d,1750875821.0,KLAX,1750894823,KEWR,UAL1981 ,969.0,99.0,1627,47,2,5
a5fa9f,1750893631.0,KEWR,1750894675,KEWR,N4846   ,5743.0,32.0,5267,17,1,5
a94ae5,1750882871.0,KDEN,1750894634,KEWR,UAL1505 ,3455.0,9.0,1565,24,4,5
a5cc12,1750877950.0,KPHX,1750894545,KEWR,UAL2478 ,1441.0,88.0,1540,32,1,5
738100,1750890814.0,KBOS,1750894392,KEWR,ELY016  ,2014.0,123.0,1524,24,0,5
a26473,1750876276.0,KONT,1750894262,KEWR,UPS2084 ,1227.0,100.0,1558,32,2,5
ab8411,1750887020.0,KIND,1750894142,KEWR,FDX3709 ,5741.0,511.0,1408,24,2,5
4005b9,1750868134.0,EGLL,1750894054,KEWR,BAW189  ,1151.0,111.0,1379,24,3,5
a83174,1750879882.0,KAUS,1750893881,KEWR,NKS2119 ,1279.0,43.0,1475,32,3,5
a9dce9,1750885213.0,KORD,1750893786,KEWR,UAL249  ,1067.0,44.0,1472,24,0,5
4cc2a7,1750874024.0,BIKF,1750893651,KEWR,ICE623  ,1793.0,214.0,1649,32,0,5
a1701b,1750885232.0,MS00,1750893531,KEWR,FDX721  ,6641.0,934.0,1534,32,5,5
a8d46a,1750881655.0,KIAH,1750893365,KEWR,UAL1168 ,3775.0,206.0,1773,40,0,5
aa0b10,1750889483.0,KBUF,1750893221,KEWR,RPA3412 ,1261.0,8.0,1611,32,1,5
a3b88e,1750881630.0,KDFW,1750893094,KEWR,AAL2861 ,2348.0,150.0,2337,70,2,5
ad646e,1750874391.0,KLAX,1750893011,KEWR,JBU1874 ,831.0,114.0,1497,24,2,5
a12f52,1750890316.0,,1750892921,KEWR,UAL1473 ,,,1580,32,0,5
ac9e26,1750883062.0,KMIA,1750892842,KEWR,AAL2933 ,2423.0,172.0,1543,32,1,5
398699,1750863702.0,LFPO,1750892720,KEWR,DJT104  ,2439.0,33.0,1470,32,1,5
a2a536,1750891965.0,KEWR,1750892690,KEWR,N27M    ,1301.0,85.0,7363,55,1,6
a46d4a,1750881514.0,KDFW,1750892558,KEWR,UAL1873 ,1949.0,13.0,1409,24,2,5
a11fc7,1750873950.0,KLAX,1750892449,KEWR,UAL2127 ,900.0,114.0,1597,40,2,5
aa6533,1750887181.0,,1750892288,KEWR,RPA3552 ,,,1478,32,0,5
ad3fd6,1750874511.0,KSEA,1750892142,KEWR,ASA477  ,1306.0,10.0,1517,32,4,5
a899a2,1750865105.0,EGLL,1750891928,KEWR,UAL941  ,998.0,96.0,1368,32,3,5
a4493c,1750882415.0,,1750891811,KEWR,UAL1206 ,,,1649,32,0,5
a45915,1750890750.0,K47N,1750891757,KEWR,N38BL   ,764.0,126.0,6020,24,4,5
a46cc1,1750878853.0,KAUS,1750891737,KEWR,UAL1232 ,1243.0,50.0,1503,24,3,5
aa3ae2,1750873348.0,KSFO,1750891672,KEWR,UAL2645 ,300.0,26.0,1517,40,0,5
a4aaa0,1750889583.0,KJFK,1750891623,KEWR,N40DN   ,2941.0,3.0,7045,70,0,6
a06db4,1750889381.0,KMDT,1750891588,KEWR,AAL1794 ,1673.0,126.0,1163,9,2,5
a1d63d,1750886942.0,KCLE,1750891511,KEWR,UAL1411 ,1000.0,109.0,1386,24,3,5
a8bd6a,1750857173.0,,1750891408,KEWR,UAL967  ,,,1458,32,0,5
3c6715,1750861661.0,EDDM,1750891282,KEWR,DLH412  ,1176.0,19.0,1451,32,0,5
a3dcd6,1750884434.0,KSDF,1750891199,KEWR,UPS2076 ,1792.0,144.0,1506,32,2,5
aa0ec7,1750885922.0,KCMH,1750890925,KEWR,RPA3675 ,1310.0,64.0,297,13,0,5
a38d36,1750880340.0,KMSP,1750890813,KEWR,DAL1817 ,2827.0,208.0,1513,32,0,5
a98f6a,1750888038.0,,1750890729,KEWR,JBU1016 ,,,1405,32,0,5
ada5ee,1750887593.0,KBUF,1750890653,KEWR,JBU2074 ,1154.0,29.0,1769,40,1,5
adaeed,1750888830.0,KPHL,1750890577,KEWR,DAL2573 ,4385.0,392.0,1245,24,3,5
a3ff26,1750883451.0,KATL,1750890472,KEWR,DAL2340 ,1057.0,53.0,1743,40,1,5
ab9f00,1750887698.0,KBOS,1750890404,KEWR,EJA848  ,1206.0,131.0,1060,9,0,5
a80777,1750889392.0,KEWR,1750890345,KEWR,N6160Y  ,5726.0,24.0,5550,24,1,5
aa328f,1750880456.0,06MO,1750890320,KEWR,RPA3639 ,9157.0,928.0,1016,9,3,5
a12e80,1750874451.0,TNCA,1750890208,KEWR,UAL1043 ,1830.0,134.0,1443,24,0,5
acd296,1750872912.0,KPHX,1750890002,KEWR,AAL535  ,1540.0,80.0,1458,24,1,5
a9249c,1750886830.0,KIAD,1750889909,KEWR,UAL591  ,1962.0,34.0,1143,9,2,5
aa7f28,1750858334.0,KEWR,1750889749,KEWR,UAL2452 ,377.0,28.0,1646,40,1,5
a26f98,1750883630.0,KSDF,1750889628,KEWR,UPS2080 ,2254.0,167.0,1525,32,3,5
a12796,1750872411.0,KLAS,1750889524,KEWR,UAL1909 ,1123.0,17.0,1561,32,2,5
abb7f7,1750886566.0,KBOS,1750889345,KEWR,UAL1606 ,1480.0,77.0,1469,24,0,5
a923cd,1750877875.0,KIAH,1750889177,KEWR,UAL1397 ,3867.0,237.0,1574,32,0,5
aa7e9b,1750880858.0,KMCO,1750889020,KEWR,UAL2321 ,5611.0,351.0,1634,32,0,5
ab7da4,1750886503.0,KJFK,1750888978,KEWR,N84BL   ,2940.0,3.0,13751,24,0,4
a2b153,1750877145.0,,1750888908,KEWR,UAL1287 ,,,1619,32,0,5
48ae07,1750857200.0,EPWA,1750888748,KEWR,LOT1MU  ,416.0,57.0,1263,9,1,5
a94b05,1750878726.0,KFLL,1750888541,KEWR,UAL2692 ,1901.0,103.0,1630,32,2,5
a46d47,1750879301.0,KMIA,1750888343,KEWR,UAL1772 ,2994.0,165.0,1600,32,1,5
ab1c47,1750872930.0,KSLC,1750888266,KEWR,DAL2026 ,2493.0,75.0,1122,9,1,5
a8ac35,1750862183.0,EGLL,1750888175,KEWR,UAL15   ,1180.0,81.0,1468,32,3,5
a44938,1750878085.0,,1750888095,KEWR,UAL1628 ,,,1513,24,0,5
aa818d,1750880530.0,KIND,1750888044,KEWR,RPA3697 ,3103.0,351.0,539,13,2,5
c060b6,1750884306.0,CYTZ,1750887959,KEWR,PTR2131 ,492.0,31.0,1086,9,1,5
a5d713,1750881331.0,KATL,1750887825,KEWR,UAL555  ,876.0,68.0,1537,40,1,5
a0b7ba,1750881029.0,KORD,1750887713,KEWR,UAL8149 ,1749.0,176.0,1570,40,1,5
a2b12d,1750884761.0,,1750887606,KEWR,UAL1880 ,,,1528,24,0,5
a1ad1f,1750886587.0,KEWR,1750887517,KEWR,N207MH  ,5747.0,40.0,5727,24,1,5
a85ff5,1750871194.0,TNCA,1750887499,KEWR,JBU2420 ,1210.0,141.0,1532,32,0,5
a12f71,1750880732.0,KBNA,1750887203,KEWR,UAL1331 ,2539.0,7.0,391,20,0,5
aa7f24,1750870690.0,KPHX,1750887068,KEWR,UAL212  ,1923.0,57.0,1543,32,0,5
a4d946,1750882457.0,,1750886813,KEWR,EJA411  ,,,1566,32,0,5
aa44d0,1750873831.0,TJSJ,1750886631,KEWR,UAL1173 ,4857.0,530.0,1705,40,1,5
c00b93,1750882846.0,CYYZ,1750886567,KEWR,JZA880  ,1823.0,43.0,1060,2,1,5
a3e329,1750885054.0,KFRG,1750886435,KEWR,N35HF   ,329.0,13.0,5584,24,0,5
a658a4,1750885322.0,KEWR,1750886357,KEWR,N508LB  ,5966.0,17.0,5794,17,1,5
ad438d,1750867662.0,KPDX,1750886351,KEWR,ASA294  ,718.0,55.0,1637,32,2,5
c0635f,1750882361.0,CYOW,1750886249,KEWR,PTR2339 ,1946.0,30.0,1170,17,0,5
a3f0f0,1750867658.0,KSEA,1750886114,KEWR,N353LD  ,359.0,10.0,1528,40,2,5
a4460d,1750880736.0,,1750885994,KEWR,UAL681  ,,,1687,32,0,5
a923ef,1750877822.0,KORD,1750885937,KEWR,UAL303  ,4222.0,252.0,319,28,0,5
aa9679,1750882380.0,KPWM,1750885835,KEWR,RPA3620 ,1455.0,68.0,907,2,4,5
a845f4,1750873636.0,MMIM,1750885746,KEWR,JBU1230 ,13252.0,1186.0,1497,32,0,5
a1c66a,1750866422.0,KLAX,1750885619,KEWR,UAL2096 ,1492.0,198.0,315,20,2,5
a24c77,1750875644.0,,1750885466,KEWR,UAL1513 ,,,1110,9,0,5
ac9e77,1750878462.0,KATL,1750885229,KEWR,DAL2312 ,1170.0,76.0,1336,17,1,5
a56866,1750866349.0,KSAN,1750885035,KEWR,ASA233  ,447.0,20.0,1056,2,2,5
a448f5,1750854339.0,KEWR,1750884825,KEWR,UAL2489 ,663.0,9.0,1810,40,1,5
a69869,1750881724.0,KBUF,1750884706,KEWR,GJS4396 ,547.0,6.0,775,9,2,5
abb3b6,1750879314.0,KCLT,1750884591,KEWR,AAL3258 ,3065.0,160.0,1918,47,0,5
a5cc35,1750880291.0,KRDU,1750884393,KEWR,UAL1726 ,1648.0,65.0,1634,24,1,5
a650d9,1750878353.0,KLEX,1750884071,KEWR,GJS3395 ,931.0,1.0,1463,40,0,5
c02e94,1750880719.0,CYUL,1750883874,KEWR,JZA942  ,1216.0,47.0,358,13,0,5
c04ff7,1750867202.0,CYVR,1750883606,KEWR,ACA548  ,2431.0,216.0,1137,9,0,5
a4c03c,1750882389.0,KEWR,1750883381,KEWR,405LP   ,5493.0,47.0,5319,24,1,5
a254da,1750840778.0,RJAA,1750883368,KEWR,UAL78   ,1972.0,40.0,1394,24,0,5
39b44e,1750851097.0,LFMN,1750883232,KEWR,DJT200  ,1073.0,18.0,1144,17,0,5
a80777,1750882203.0,KEWR,1750883188,KEWR,N6160Y  ,5498.0,32.0,5970,9,1,5
aa93c9,1750849366.0,,1750883113,KEWR,UAL386  ,,,1503,32,0,5
a9067b,1750850687.0,LIRF,1750882999,KEWR,UAL509  ,1771.0,87.0,1502,32,0,5
a1d49e,1750882061.0,KEWR,1750882986,KEWR,N217MH  ,5737.0,40.0,5346,17,1,5
a6837d,1750880354.0,KDCA,1750882934,KEWR,GJS4560 ,422.0,12.0,743,2,1,5
a123e3,1750876125.0,TXKF,1750882828,KEWR,UAL2392 ,1544.0,72.0,1516,32,0,5
a8c4d8,1750853570.0,LSGG,1750882739,KEWR,UAL957  ,3182.0,263.0,1476,32,1,5
a81001,1750871662.0,KIAH,1750882645,KEWR,UAL2722 ,4392.0,77.0,1078,2,0,5
aa88fb,1750878552.0,CYYZ,1750882562,KEWR,RPA3705 ,1809.0,51.0,1487,32,1,5
a16ee0,1750854571.0,LEMG,1750882465,KEWR,UAL351  ,1728.0,60.0,1039,9,0,5
a0817f,1750856501.0,EGPH,1750882368,KEWR,UAL162  ,482.0,27.0,1241,17,0,5
a7b832,1750873650.0,KMCO,1750882127,KEWR,JBU128  ,5543.0,458.0,479,13,0,5
a78c43,1750863986.0,KSFO,1750882038,KEWR,ASA292  ,284.0,34.0,1091,2,0,5
a71a0b,1750876898.0,,1750882001,KEWR,GJS4170 ,,,481,13,0,5
a732ae,1750876360.0,,1750881922,KEWR,GJS4478 ,,,1041,17,0,5
a64684,1750877844.0,CPN8,1750881823,KEWR,EJA503  ,3279.0,1423.0,1394,32,3,5
a0a903,1750857241.0,EIDW,1750881733,KEWR,UAL316  ,1901.0,48.0,1119,9,1,5
aa92c2,1750878150.0,KRIC,1750881140,KEWR,RPA3713 ,3618.0,406.0,1343,5,2,5
a9eeb6,1750875617.0,KDTW,1750881045,KEWR,RPA3599 ,891.0,32.0,1091,13,1,5
a1ad1f,1750879380.0,KEWR,1750881029,KEWR,N207MH  ,5470.0,47.0,5783,17,1,5
a87904,1750874978.0,K1A0,1750880967,KEWR,NKS2819 ,7640.0,970.0,1151,13,1,5
a4b973,1750879942.0,KEWR,1750880933,KEWR,N403TD  ,13698.0,2.0,13686,17,1,4
4cabd2,1750855644.0,EIDW,1750880867,KEWR,EIN10M  ,2150.0,40.0,1035,13,1,5
a2b176,1750872073.0,KPBI,1750880773,KEWR,UAL661  ,9177.0,840.0,1425,13,1,5
3c4b27,1750852352.0,EDDF,1750880650,KEWR,DLH402  ,2140.0,10.0,1626,2,1,5
a24c73,1750869542.0,KDFW,1750880565,KEWR,UAL1180 ,1550.0,55.0,1650,5,2,5
aa4ee9,1750873904.0,CYHZ,1750880502,KEWR,RPA3596 ,9117.0,1180.0,1786,24,0,5
a12750,1750875308.0,,1750880411,KEWR,UAL727  ,,,1580,2,0,5
add336,1750869697.0,KSVH,1750880311,KEWR,N990FX  ,2587.0,131.0,2278,40,2,5
a2239c,1750878751.0,KEWR,1750880242,KEWR,N237MH  ,5743.0,32.0,5605,24,1,5
a68d44,1750877170.0,KROC,1750880238,KEWR,GJS4547 ,370.0,48.0,1600,17,1,5
a448d7,1750869124.0,MBPV,1750880142,KEWR,UAL1466 ,978.0,42.0,1437,13,0,5
aa39fd,1750875241.0,,1750880032,KEWR,RPA3488 ,,,1537,9,0,5
a4c03c,1750878330.0,KEWR,1750879978,KEWR,405LP   ,5353.0,32.0,5416,24,1,5
a8e8a0,1750853490.0,EGLL,1750879918,KEWR,UAL147  ,1874.0,172.0,1589,9,2,5
a12f73,1750870890.0,KFLL,1750879815,KEWR,UAL2376 ,2067.0,88.0,1302,13,2,5
a2e045,1750873898.0,KORD,1750879717,KEWR,UAL1205 ,3188.0,221.0,1642,2,1,5
aa1635,1750874821.0,KCLT,1750879647,KEWR,RPA3609 ,3141.0,221.0,1619,2,0,5
a2bd59,1750877804.0,KPHL,1750879606,KEWR,FXC11   ,12066.0,80.0,13534,28,0,4
a77c11,1750861398.0,KLAX,1750879586,KEWR,UAL1695 ,897.0,91.0,421,20,2,5
a9178d,1750847523.0,LFMN,1750879468,KEWR,UAL273  ,1111.0,26.0,1075,13,0,5
a5cc37,1750873998.0,,1750879374,KEWR,UAL1539 ,,,1765,9,0,5
a79d4e,1750878159.0,KEWR,1750879306,KEWR,N59ZA   ,13544.0,17.0,13580,13,1,4
a8cffd,1750861696.0,KSFO,1750879282,KEWR,UAL2856 ,239.0,34.0,2075,24,0,5
c0636a,1750874822.0,CYTZ,1750879220,KEWR,PTR2135 ,201.0,38.0,1680,9,1,5
a94b4b,1750871473.0,KMCO,1750879125,KEWR,UAL1866 ,7247.0,420.0,1731,2,0,5
a445ee,1750861741.0,KSAN,1750879065,KEWR,UAL1353 ,57.0,20.0,785,28,2,5
49530c,1750851903.0,LPPT,1750878984,KEWR,TAP201  ,2438.0,236.0,1640,9,2,5
a0bf90,1750861005.0,KSNA,1750878899,KEWR,UAL1900 ,1588.0,59.0,1890,17,0,5
aa029c,1750870860.0,KMCO,1750878832,KEWR,NKS2551 ,5237.0,405.0,1251,13,0,5
ac033e,1750875213.0,KBOS,1750878734,KEWR,UAL2454 ,1341.0,92.0,1201,20,0,5
acd47e,1750861230.0,KLAX,1750878596,KEWR,ASA284  ,1018.0,76.0,1057,28,2,5
a5fa9f,1750877571.0,KEWR,1750878589,KEWR,N4846   ,5727.0,9.0,5736,9,1,5
ad2baa,1750866205.0,TJSJ,1750878535,KEWR,JBU1890 ,3500.0,523.0,360,20,1,5
a4b973,1750874569.0,KEWR,1750878499,KEWR,N403TD  ,13509.0,35.0,13640,2,1,4
a4dad4,1750851866.0,LPPR,1750878404,KEWR,UAL145  ,1915.0,113.0,1375,2,1,5
a86d2b,1750861777.0,KLAX,1750878286,KEWR,FDX3901 ,1159.0,114.0,1820,17,2,5
aa44cf,1750850562.0,LFPG,1750878182,KEWR,UAL55   ,3707.0,238.0,2376,40,2,5
c00b9c,1750873730.0,CYUL,1750878024,KEWR,JZA940  ,2438.0,139.0,1407,5,0,5
a885f4,1750866726.0,KDEN,1750877877,KEWR,UAL2058 ,3980.0,51.0,1932,9,4,5
39d2a6,1750850440.0,LFPG,1750877783,KEWR,AFR62P  ,2429.0,170.0,1118,13,2,5
a80777,1750876865.0,KEWR,1750877697,KEWR,N6160Y  ,5601.0,17.0,5043,9,1,6
c029dd,1750862824.0,CYYC,1750877577,KEWR,ACA584  ,3822.0,28.0,1594,9,1,5
aa43c4,1750870189.0,KSTL,1750877488,KEWR,RPA3684 ,1233.0,55.0,1633,2,1,5
a4bc7f,1750874172.0,KEWR,1750877457,KEWR,N404LH  ,13611.0,2.0,13718,17,1,4
a1d49e,1750875900.0,KEWR,1750877427,KEWR,N217MH  ,5720.0,24.0,5434,2,1,5
a1c82a,1750845162.0,LIRF,1750877341,KEWR,UAL41   ,1069.0,156.0,2620,55,0,5
aaee92,1750873271.0,NK54,1750877288,KEWR,N803S   ,2864.0,841.0,5578,2,1,5
478f47,1750848409.0,EKCH,1750877202,KEWR,SAS909  ,5975.0,459.0,961,28,0,5
ad79e8,1750859330.0,KSEA,1750877067,KEWR,ASA298  ,854.0,25.0,395,35,4,5
a11f5a,1750849602.0,,1750876972,KEWR,UAL634  ,,,1498,5,0,5
a12735,1750860858.0,MMMX,1750876910,KEWR,UAL1064 ,280.0,134.0,298,35,0,5
a8a87e,1750850164.0,EGLL,1750876783,KEWR,UAL17   ,1903.0,142.0,2307,40,2,5
a5cf3f,1750868421.0,,1750876695,KEWR,UAL1197 ,,,1205,13,0,5
c060b1,1750872487.0,CYUL,1750876578,KEWR,PTR2405 ,1232.0,32.0,1927,9,0,5
a8063e,1750869685.0,KBHM,1750876437,KEWR,NKS2553 ,1687.0,243.0,388,28,0,5
a2239c,1750875480.0,KEWR,1750876435,KEWR,N237MH  ,5684.0,24.0,6000,5,1,5
a81000,1750860862.0,KLAS,1750876312,KEWR,UAL583  ,1100.0,17.0,1124,28,2,5
ab7b8c,1750865468.0,KDFW,1750876223,KEWR,UAL1376 ,1160.0,96.0,1474,5,3,5
a2b151,1750860553.0,KPHX,1750876034,KEWR,UAL716  ,852.0,3.0,2628,40,1,5
a3ad47,1750868131.0,KMSP,1750875969,KEWR,DAL2895 ,2363.0,124.0,1285,20,0,5
a081ca,1750857084.0,KSFO,1750875863,KEWR,UAL2033 ,315.0,11.0,1819,24,0,5
a83108,1750867627.0,KMCO,1750875778,KEWR,JBU2028 ,4001.0,267.0,1602,5,0,5
c06dba,1750867349.0,CYHZ,1750875693,KEWR,PVL2567 ,10909.0,1553.0,1719,2,0,5
a1ad1f,1750874744.0,KEWR,1750875688,KEWR,N207MH  ,5630.0,24.0,5814,9,1,5
a49510,1750867442.0,KMCO,1750875569,KEWR,UAL2245 ,6100.0,359.0,2041,9,0,5
a16ebc,1750851186.0,EINN,1750875471,KEWR,UAL271  ,4366.0,679.0,2144,32,0,5
a230d6,1750872021.0,KBOS,1750875381,KEWR,RPA5841 ,1754.0,115.0,1563,5,0,5
a06e0b,1750868775.0,KATL,1750875295,KEWR,DAL2322 ,1184.0,76.0,1639,5,1,5
a80777,1750873530.0,KEWR,1750875262,KEWR,N6160Y  ,5645.0,9.0,5755,2,1,5
aa7ebc,1750864204.0,KIAH,1750875209,KEWR,UAL2606 ,5213.0,199.0,1031,28,0,5
440002,1750843599.0,LOWW,1750875111,KEWR,AUA89   ,505.0,15.0,323,28,0,5
a8b760,1750842788.0,LIPZ,1750874991,KEWR,UAL169  ,1596.0,51.0,2303,32,1,5
a3d874,1750874091.0,KJFK,1750874953,KEWR,N347MT  ,13920.0,117.0,14064,9,1,5
acd866,1750866591.0,KMCO,1750874919,KEWR,N927CJ  ,4891.0,542.0,1644,2,0,5
a81624,1750869806.0,KHVN,1750874819,KEWR,N62ZA   ,433.0,26.0,6254,2,0,5
a07dc9,1750846985.0,LEBL,1750874774,KEWR,UAL121  ,1535.0,19.0,603,35,0,5
a11bc8,1750839342.0,,1750874594,KEWR,UAL125  ,,,2608,47,0,5
aa5657,1750870181.0,CYQB,1750874529,KEWR,RPA3568 ,592.0,1.0,2127,24,0,5
a2b196,1750855801.0,SKBO,1750874429,KEWR,UAL269  ,911.0,125.0,1722,2,2,5
a74541,1750872152.0,KDCA,1750874276,KEWR,GJS4442 ,669.0,35.0,1895,17,1,5
a8d4cc,1750856675.0,KLAX,1750874184,KEWR,UAL1850 ,790.0,45.0,1656,5,2,5
4005bf,1750847830.0,EGLL,1750874089,KEWR,BAW185  ,1442.0,66.0,350,51,2,5
a44565,1750868371.0,KORD,1750873977,KEWR,UAL2287 ,2825.0,176.0,1243,20,1,5
ad19bc,1750870729.0,KMVY,1750873940,KEWR,EJA943  ,1386.0,170.0,812,20,2,5
a44168,1750864695.0,KMIA,1750873793,KEWR,UAL2107 ,2329.0,89.0,1553,13,1,5
a4b973,1750867380.0,KEWR,1750873678,KEWR,N403TD  ,13603.0,20.0,13785,9,1,4
a73a1c,1750871142.0,KIAD,1750873649,KEWR,GJS4187 ,1921.0,41.0,1842,24,2,5
a86e35,1750867980.0,,1750873490,KEWR,RPA3469 ,,,1004,28,0,5
aa141e,1750867702.0,KORD,1750873397,KEWR,ENY3374 ,1827.0,191.0,1096,28,1,5
ab7da4,1750870620.0,KJFK,1750873379,KEWR,N84BL   ,3263.0,26.0,6959,24,1,6
a79d4e,1750871897.0,KEWR,1750873375,KEWR,N59ZA   ,13523.0,32.0,13541,35,1,4
a7cc2c,1750865731.0,KMCO,1750873301,KEWR,NKS2102 ,5043.0,374.0,1487,13,0,5
a2b8b8,1750844634.0,EDDF,1750873136,KEWR,UAL43   ,2245.0,33.0,2070,17,1,5
a5cc3c,1750864664.0,KPBI,1750873062,KEWR,UAL275  ,6831.0,740.0,1787,5,1,5
a4bc7f,1750866709.0,KCDW,1750872899,KEWR,N404LH  ,1634.0,175.0,13605,5,0,4
a013a0,1750867341.0,KSDF,1750872779,KEWR,N104AR  ,2191.0,136.0,2240,32,2,5
a8a847,1750867422.0,KGSP,1750872717,KEWR,RPA3618 ,6353.0,506.0,374,35,4,5
a1ad1f,1750871506.0,KEWR,1750872538,KEWR,N207MH  ,5821.0,17.0,5630,2,1,5
a91b44,1750839098.0,,1750872497,KEWR,UAL965  ,,,2045,17,0,5
a4c03c,1750871374.0,KEWR,1750872446,KEWR,405LP   ,5843.0,9.0,5595,5,1,5
a3e329,1750867353.0,KBOS,1750872405,KEWR,N35HF   ,1258.0,85.0,6118,2,0,5
a1d49e,1750871266.0,KEWR,1750872317,KEWR,N217MH  ,5490.0,17.0,5567,5,1,5
aa6b43,1750867861.0,,1750872207,KEWR,RPA3556 ,,,1628,2,0,5
aa6533,1750867403.0,KCMH,1750872116,KEWR,RPA3480 ,1028.0,19.0,988,35,0,5
a1270f,1750848439.0,LPMA,1750872029,KEWR,UAL523  ,993.0,73.0,411,43,0,5
a47809,1750865521.0,KATL,1750871932,KEWR,UAL538  ,870.0,91.0,1282,28,1,5
ad8f4c,1750867163.0,KIAD,1750871795,KEWR,MTN8313 ,630.0,56.0,2197,17,2,5
a5fa9f,1750869970.0,KEWR,1750871778,KEWR,N4846   ,5728.0,2.0,5749,5,1,5
a9cf55,1750866883.0,KBOS,1750871610,KEWR,MTN8310 ,1371.0,92.0,2065,40,0,5
a46d4e,1750860429.0,KDEN,1750871604,KEWR,UAL1536 ,3839.0,13.0,1525,20,4,5
a12ee7,1750859753.0,MMIM,1750871495,KEWR,UAL1988 ,3535.0,1506.0,1690,5,0,5
ac30e9,1750848061.0,PANC,1750871328,KEWR,FDX6014 ,1462.0,37.0,362,51,7,5
a449a4,1750862803.0,KSRQ,1750871212,KEWR,UAL2612 ,7939.0,714.0,1802,2,0,5
a79d4e,1750869720.0,KEWR,1750871205,KEWR,N59ZA   ,13505.0,13.0,13602,28,1,4
a80777,1750869450.0,KEWR,1750871123,KEWR,N6160Y  ,5518.0,24.0,5768,5,1,5
a8ec57,1750839104.0,LSZH,1750871095,KEWR,UAL135  ,526.0,42.0,1414,5,1,5
a14c70,1750867221.0,KRDU,1750871008,KEWR,EDV5273 ,1617.0,73.0,1444,5,1,5
a097ce,1750858413.0,,1750870945,KEWR,UAL1970 ,,,1758,5,0,5
abb7f7,1750865581.0,KCHS,1750870858,KEWR,UAL674  ,2457.0,206.0,1831,2,0,5
a1a2a2,1750840884.0,LIMC,1750870768,KEWR,UAL18   ,1168.0,28.0,388,35,2,5
